"Austin, TX";"Longitude=97°48'48""West";"Latitude=+30°17'44""";"Time zone=CST"
"Moon";"Date Coord.";"";"";"";"";"";"";"";"";""
"4h30m UT";"RA";"DE";"Magn.";"Diam.";"Illum.";"Rise";"Culmination";"Set";"Az";"Alt"
"2021-06-12";"  6h44m25.7s";"+25°00'50""";"-3.1";"1781.7";"0.03";"  8h09m";" 15h29m";" 22h47m";"+313°02'";"-15°52'"
"2021-06-13";"  7h38m06.9s";"+24°25'49""";"-6.8";"1798.2";"0.07";"  9h05m";" 16h21m";" 23h33m";"+304°49'";"-07°50'"
"2021-06-14";"  8h31m37.2s";"+22°37'02""";"-7.7";"1817.4";"0.13";" 10h03m";" 17h12m";"      ";"+296°39'";"+00°14'"
"2021-06-15";"  9h24m14.1s";"+19°38'25""";"-8.4";"1839.4";"0.20";" 11h03m";" 18h01m";"  0h14m";"+288°12'";"+07°58'"
"2021-06-16";" 10h15m39.6s";"+15°37'31""";"-9.0";"1864.0";"0.29";" 12h04m";" 18h49m";"  0h52m";"+279°05'";"+15°57'"
"2021-06-17";" 11h06m03.3s";"+10°44'27""";"-9.5";"1890.7";"0.39";" 13h05m";" 19h36m";"  1h27m";"+268°52'";"+23°38'"
"2021-06-18";" 11h55m59.2s";"+05°11'11""";"-10.0";"1918.8";"0.50";" 14h07m";" 20h24m";"  2h00m";"+257°02'";"+30°40'"
"2021-06-19";" 12h46m19.8s";"-00°48'24""";"-10.5";"1946.9";"0.61";" 15h11m";" 21h12m";"  2h32m";"+243°02'";"+36°34'"
"2021-06-20";" 13h38m09.7s";"-06°57'39""";"-10.9";"1972.8";"0.72";" 16h17m";"      ";"  3h07m";"+226°38'";"+40°40'"
"2021-06-21";" 14h32m36.8s";"-12°56'02""";"-11.2";"1994.2";"0.82";" 17h26m";" 22h59m";"  3h44m";"+208°20'";"+42°14'"
"2021-06-22";" 15h30m38.6s";"-18°18'30""";"-11.6";"2008.4";"0.90";" 18h38m";" 23h58m";"  4h25m";"+189°34'";"+40°52'"
"2021-06-23";" 16h32m38.4s";"-22°36'54""";"-12.0";"2013.1";"0.96";" 19h50m";"      ";"  5h15m";"+172°03'";"+36°42'"
"2021-06-24";" 17h37m57.2s";"-25°24'26""";"-12.5";"2007.2";"1.00";" 20h59m";"  1h01m";"  6h10m";"+156°39'";"+30°23'"
"2021-06-25";" 18h44m41.0s";"-26°23'09""";"-12.5";"1990.8";"1.00";" 22h00m";"  2h06m";"  7h14m";"+143°21'";"+22°44'"
"2021-06-26";" 19h50m11.7s";"-25°30'32""";"-12.1";"1965.6";"0.97";" 22h53m";"  3h09m";"  8h21m";"+131°39'";"+14°26'"
"2021-06-27";" 20h52m11.6s";"-22°59'52""";"-11.7";"1934.4";"0.92";" 23h38m";"  4h09m";"  9h29m";"+121°00'";"+06°02'"
"2021-06-28";" 21h49m30.6s";"-19°14'09""";"-11.3";"1900.2";"0.85";"      ";"  5h03m";" 10h33m";"+110°58'";"-01°44'"
"2021-06-29";" 22h42m08.6s";"-14°38'06""";"-11.0";"1866.1";"0.76";"  0h15m";"  5h52m";" 11h35m";"+101°06'";"-09°35'"
"2021-06-30";" 23h30m50.6s";"-09°33'10""";"-10.8";"1834.4";"0.67";"  0h48m";"  6h38m";" 12h33m";"+91°06'";"-16°47'"
"2021-07-01";"  0h16m40.3s";"-04°16'01""";"-10.3";"1806.8";"0.57";"  1h19m";"  7h21m";" 13h29m";"+80°40'";"-23°12'"
"2021-07-02";"  1h00m45.0s";"+01°00'48""";"-9.9";"1784.5";"0.47";"  1h47m";"  8h02m";" 14h23m";"+69°34'";"-28°42'"
"2021-07-03";"  1h44m08.5s";"+06°07'25""";"-9.4";"1767.9";"0.38";"  2h15m";"  8h43m";" 15h17m";"+57°38'";"-33°07'"
"2021-07-04";"  2h27m48.5s";"+10°55'12""";"-8.9";"1757.2";"0.29";"  2h44m";"  9h24m";" 16h11m";"+44°50'";"-36°19'"
"2021-07-05";"  3h12m35.2s";"+15°15'39""";"-8.4";"1752.1";"0.20";"  3h16m";" 10h08m";" 17h06m";"+31°19'";"-38°08'"
"2021-07-06";"  3h59m08.1s";"+18°59'35""";"-7.8";"1752.3";"0.13";"  3h51m";" 10h53m";" 18h01m";"+17°26'";"-38°27'"
"2021-07-07";"  4h47m51.4s";"+21°56'57""";"-6.9";"1757.1";"0.08";"  4h29m";" 11h41m";" 18h57m";"+03°37'";"-37°17'"
"2021-07-08";"  5h38m47.8s";"+23°57'25""";"-3.7";"1765.9";"0.03";"  5h14m";" 12h32m";" 19h52m";"+350°19'";"-34°43'"
"2021-07-09";"  6h31m33.5s";"+24°51'37""";"0.0";"1778.0";"0.01";"  6h04m";" 13h24m";" 20h43m";"+337°46'";"-30°54'"
"2021-07-10";"  7h25m21.7s";"+24°33'02""";"0.0";"1792.7";"0.00";"  6h58m";" 14h16m";" 21h31m";"+326°03'";"-26°04'"
"2021-07-11";"  8h19m13.6s";"+22°59'40""";"-1.0";"1809.5";"0.01";"  7h57m";" 15h08m";" 22h14m";"+315°03'";"-20°25'"
"2021-07-12";"  9h12m16.9s";"+20°14'39""";"-5.0";"1827.9";"0.05";"  8h57m";" 15h58m";" 22h53m";"+304°35'";"-14°09'"
"2021-07-13";" 10h04m01.1s";"+16°25'42""";"-7.3";"1847.7";"0.10";"  9h58m";" 16h47m";" 23h29m";"+294°25'";"-07°27'"
"2021-07-14";" 10h54m23.9s";"+11°43'42""";"-8.1";"1868.4";"0.17";" 10h59m";" 17h34m";"      ";"+284°19'";"-00°31'"
"2021-07-15";" 11h43m50.1s";"+06°21'28""";"-8.8";"1889.8";"0.26";" 12h00m";" 18h21m";"  0h02m";"+273°59'";"+05°56'"
"2021-07-16";" 12h33m04.8s";"+00°33'03""";"-9.4";"1911.5";"0.36";" 13h02m";" 19h08m";"  0h34m";"+263°08'";"+12°42'"
"2021-07-17";" 13h23m07.4s";"-05°26'10""";"-9.9";"1932.7";"0.47";" 14h06m";" 19h57m";"  1h07m";"+251°26'";"+19°09'"
"2021-07-18";" 14h15m04.2s";"-11°18'38""";"-10.4";"1952.3";"0.59";" 15h12m";" 20h49m";"  1h42m";"+238°34'";"+24°55'"
"2021-07-19";" 15h09m59.4s";"-16°43'51""";"-10.9";"1969.0";"0.70";" 16h20m";" 21h45m";"  2h20m";"+224°20'";"+29°37'"
"2021-07-20";" 16h08m38.1s";"-21°18'11""";"-11.1";"1980.9";"0.80";" 17h30m";" 22h45m";"  3h04m";"+208°44'";"+32°49'"
"2021-07-21";" 17h11m02.3s";"-24°36'41""";"-11.5";"1986.4";"0.89";" 18h39m";" 23h47m";"  3h56m";"+192°12'";"+34°06'"
"2021-07-22";" 18h16m07.6s";"-26°17'52""";"-11.9";"1984.2";"0.95";" 19h43m";"      ";"  4h55m";"+175°30'";"+33°17'"
"2021-07-23";" 19h21m46.1s";"-26°10'34""";"-12.3";"1973.8";"0.99";" 20h40m";"  0h51m";"  6h00m";"+159°32'";"+30°31'"
"2021-07-24";" 20h25m29.4s";"-24°18'20""";"-12.7";"1955.6";"1.00";" 21h29m";"  1h52m";"  7h07m";"+144°50'";"+26°10'"
"2021-07-25";" 21h25m27.4s";"-20°58'07""";"-12.3";"1931.2";"0.98";" 22h10m";"  2h49m";"  8h14m";"+131°34'";"+20°43'"
"2021-07-26";" 22h20m57.7s";"-16°33'46""";"-11.9";"1902.8";"0.94";" 22h45m";"  3h41m";"  9h19m";"+119°32'";"+14°38'"
"2021-07-27";" 23h12m17.0s";"-11°29'24""";"-11.5";"1872.8";"0.89";" 23h17m";"  4h29m";" 10h19m";"+108°30'";"+08°18'"
"2021-07-28";"  0h00m15.4s";"-06°05'34""";"-11.2";"1843.6";"0.81";" 23h47m";"  5h14m";" 11h18m";"+98°08'";"+02°06'"
"2021-07-29";"  0h45m56.0s";"-00°38'21""";"-10.9";"1817.1";"0.72";"      ";"  5h57m";" 12h13m";"+88°09'";"-03°48'"
"2021-07-30";"  1h30m22.7s";"+04°40'00""";"-10.6";"1794.8";"0.63";"  0h15m";"  6h38m";" 13h08m";"+78°19'";"-09°47'"
"2021-07-31";"  2h14m35.7s";"+09°39'37""";"-10.2";"1777.8";"0.54";"  0h44m";"  7h20m";" 14h02m";"+68°22'";"-15°23'"
"2021-08-01";"  2h59m28.3s";"+14°11'48""";"-9.7";"1766.5";"0.44";"  1h15m";"  8h03m";" 14h57m";"+58°05'";"-20°30'"
"2021-08-02";"  3h45m45.3s";"+18°07'56""";"-9.3";"1761.1";"0.35";"  1h49m";"  8h48m";" 15h53m";"+47°17'";"-25°03'"
"2021-08-03";"  4h33m58.3s";"+21°18'51""";"-8.8";"1761.4";"0.26";"  2h26m";"  9h35m";" 16h48m";"+35°47'";"-28°54'"
"2021-08-04";"  5h24m20.3s";"+23°34'53""";"-8.2";"1766.9";"0.18";"  3h08m";" 10h25m";" 17h44m";"+23°29'";"-31°52'"
"2021-08-05";"  6h16m40.0s";"+24°46'42""";"-7.5";"1777.0";"0.11";"  3h56m";" 11h16m";" 18h36m";"+10°24'";"-33°47'"
"2021-08-06";"  7h10m21.3s";"+24°46'50""";"-6.0";"1790.9";"0.06";"  4h49m";" 12h09m";" 19h26m";"+356°43'";"-34°27'"
"2021-08-07";"  8h04m30.5s";"+23°31'31""";"-2.0";"1807.5";"0.02";"  5h47m";" 13h02m";" 20h11m";"+342°46'";"-33°45'"
"2021-08-08";"  8h58m12.2s";"+21°01'55""";"0.0";"1825.9";"0.00";"  6h48m";" 13h53m";" 20h52m";"+328°55'";"-31°38'"
"2021-08-09";"  9h50m46.1s";"+17°24'23""";"0.0";"1845.1";"0.00";"  7h50m";" 14h43m";" 21h29m";"+315°32'";"-28°11'"
"2021-08-10";" 10h41m57.9s";"+12°49'32""";"-3.4";"1864.3";"0.03";"  8h52m";" 15h32m";" 22h03m";"+302°49'";"-23°33'"
"2021-08-11";" 11h32m00.3s";"+07°30'52""";"-6.9";"1882.6";"0.08";"  9h54m";" 16h19m";" 22h36m";"+290°47'";"-17°56'"
"2021-08-12";" 12h21m28.5s";"+01°43'41""";"-7.9";"1899.7";"0.15";" 10h56m";" 17h06m";" 23h09m";"+279°18'";"-11°36'"
"2021-08-13";" 13h11m13.6s";"-04°15'34""";"-8.6";"1915.2";"0.24";" 11h59m";" 17h55m";" 23h43m";"+268°11'";"-04°44'"
"2021-08-14";" 14h02m15.2s";"-10°09'10""";"-9.2";"1928.9";"0.34";" 13h04m";" 18h45m";"      ";"+257°11'";"+02°02'"
"2021-08-15";" 14h55m33.5s";"-15°37'57""";"-9.8";"1940.5";"0.45";" 14h11m";" 19h39m";"  0h19m";"+246°00'";"+08°57'"
"2021-08-16";" 15h51m57.0s";"-20°20'56""";"-10.3";"1949.5";"0.56";" 15h19m";" 20h36m";"  1h01m";"+234°19'";"+15°48'"
"2021-08-17";" 16h51m43.8s";"-23°56'21""";"-10.8";"1955.3";"0.68";" 16h26m";" 21h36m";"  1h49m";"+221°50'";"+22°11'"
"2021-08-18";" 17h54m21.6s";"-26°04'15""";"-11.1";"1957.2";"0.78";" 17h31m";" 22h37m";"  2h43m";"+208°17'";"+27°40'"
"2021-08-19";" 18h58m20.0s";"-26°31'17""";"-11.4";"1954.3";"0.87";" 18h29m";" 23h38m";"  3h45m";"+193°33'";"+31°54'"
"2021-08-20";" 20h01m33.6s";"-25°15'15""";"-11.8";"1946.2";"0.93";" 19h20m";"      ";"  4h50m";"+177°51'";"+34°27'"
"2021-08-21";" 21h02m08.3s";"-22°26'13""";"-12.2";"1932.9";"0.98";" 20h04m";"  0h36m";"  5h56m";"+161°44'";"+35°04'"
"2021-08-22";" 21h58m58.8s";"-18°23'14""";"-12.6";"1914.8";"1.00";" 20h41m";"  1h30m";"  7h02m";"+146°00'";"+33°44'"
"2021-08-23";" 22h51m56.1s";"-13°28'56""";"-12.4";"1893.0";"0.99";" 21h15m";"  2h20m";"  8h04m";"+131°21'";"+30°42'"
"2021-08-24";" 23h41m31.6s";"-08°05'04""";"-12.1";"1869.1";"0.97";" 21h45m";"  3h06m";"  9h04m";"+118°05'";"+26°21'"
"2021-08-25";"  0h28m36.8s";"-02°30'18""";"-11.7";"1844.8";"0.92";" 22h14m";"  3h50m";" 10h01m";"+106°11'";"+21°04'"
"2021-08-26";"  1h14m10.1s";"+03°00'17""";"-11.4";"1821.8";"0.86";" 22h43m";"  4h32m";" 10h57m";"+95°28'";"+15°12'"
"2021-08-27";"  1h59m08.6s";"+08°14'32""";"-11.1";"1801.8";"0.78";" 23h14m";"  5h15m";" 11h52m";"+85°37'";"+09°00'"
"2021-08-28";"  2h44m24.4s";"+13°02'16""";"-10.9";"1785.8";"0.70";" 23h46m";"  5h57m";" 12h47m";"+76°21'";"+02°45'"
"2021-08-29";"  3h30m42.6s";"+17°14'17""";"-10.5";"1774.8";"0.61";"      ";"  6h41m";" 13h43m";"+67°23'";"-03°21'"
"2021-08-30";"  4h18m37.2s";"+20°41'39""";"-10.0";"1769.4";"0.51";"  0h21m";"  7h28m";" 14h38m";"+58°27'";"-09°49'"
"2021-08-31";"  5h08m26.7s";"+23°15'22""";"-9.6";"1769.7";"0.42";"  1h02m";"  8h16m";" 15h34m";"+49°15'";"-16°10'"
"2021-09-01";"  6h00m09.0s";"+24°46'44""";"-9.2";"1775.6";"0.32";"  1h47m";"  9h07m";" 16h27m";"+39°29'";"-22°17'"
"2021-09-02";"  6h53m19.5s";"+25°08'16""";"-8.6";"1786.7";"0.24";"  2h38m";"  9h59m";" 17h19m";"+28°49'";"-28°00'"
"2021-09-03";"  7h47m15.0s";"+24°15'11""";"-8.0";"1802.3";"0.16";"  3h34m";" 10h52m";" 18h05m";"+16°53'";"-33°04'"
"2021-09-04";"  8h41m05.5s";"+22°06'42""";"-7.2";"1821.2";"0.09";"  4h34m";" 11h44m";" 18h48m";"+03°26'";"-37°08'"
"2021-09-05";"  9h34m09.8s";"+18°46'46""";"-4.4";"1842.2";"0.04";"  5h36m";" 12h35m";" 19h27m";"+348°24'";"-39°45'"
"2021-09-06";" 10h26m06.8s";"+14°23'54""";"-0.3";"1863.8";"0.01";"  6h39m";" 13h24m";" 20h02m";"+332°14'";"-40°27'"
"2021-09-07";" 11h17m00.4s";"+09°10'28""";"0.0";"1884.5";"0.00";"  7h43m";" 14h13m";" 20h36m";"+315°50'";"-38°57'"
"2021-09-08";" 12h07m17.2s";"+03°21'48""";"-1.7";"1902.9";"0.02";"  8h46m";" 15h01m";" 21h09m";"+300°13'";"-35°18'"
"2021-09-09";" 12h57m40.1s";"-02°44'31""";"-6.0";"1918.2";"0.06";"  9h51m";" 15h50m";" 21h43m";"+286°01'";"-29°45'"
"2021-09-10";" 13h49m02.4s";"-08°49'08""";"-7.7";"1929.6";"0.12";" 10h56m";" 16h41m";" 22h19m";"+273°19'";"-22°47'"
"2021-09-11";" 14h42m18.3s";"-14°31'19""";"-8.4";"1937.1";"0.21";" 12h03m";" 17h34m";" 23h00m";"+261°55'";"-14°49'"
"2021-09-12";" 15h38m12.6s";"-19°29'26""";"-9.1";"1941.0";"0.31";" 13h12m";" 18h31m";" 23h46m";"+251°24'";"-06°14'"
"2021-09-13";" 16h37m04.2s";"-23°22'05""";"-9.6";"1941.6";"0.42";" 14h19m";" 19h30m";"      ";"+241°20'";"+02°14'"
"2021-09-14";" 17h38m29.1s";"-25°50'26""";"-10.2";"1939.4";"0.54";" 15h25m";" 20h30m";"  0h37m";"+231°19'";"+10°51'"
"2021-09-15";" 18h41m13.7s";"-26°41'42""";"-10.7";"1934.6";"0.65";" 16h23m";" 21h31m";"  1h36m";"+220°53'";"+19°21'"
"2021-09-16";" 19h43m30.7s";"-25°52'38""";"-11.0";"1927.4";"0.75";" 17h16m";" 22h28m";"  2h39m";"+209°33'";"+27°18'"
"2021-09-17";" 20h43m36.6s";"-23°30'28""";"-11.3";"1917.7";"0.84";" 18h01m";" 23h22m";"  3h45m";"+196°50'";"+34°18'"
"2021-09-18";" 21h40m25.9s";"-19°50'43""";"-11.7";"1905.5";"0.91";" 18h39m";"      ";"  4h49m";"+182°20'";"+39°51'"
"2021-09-19";" 22h33m42.2s";"-15°13'03""";"-12.0";"1890.9";"0.96";" 19h14m";"  0h13m";"  5h52m";"+166°05'";"+43°25'"
"2021-09-20";" 23h23m47.5s";"-09°57'40""";"-12.4";"1874.2";"0.99";" 19h45m";"  0h59m";"  6h52m";"+148°52'";"+44°33'"
"2021-09-21";"  0h11m26.2s";"-04°23'11""";"-12.6";"1856.0";"1.00";" 20h14m";"  1h44m";"  7h50m";"+132°03'";"+43°12'"
"2021-09-22";"  0h57m30.9s";"+01°14'13""";"-12.3";"1837.4";"0.99";" 20h43m";"  2h27m";"  8h46m";"+116°50'";"+39°39'"
"2021-09-23";"  1h42m55.1s";"+06°40'40""";"-11.9";"1819.3";"0.95";" 21h13m";"  3h09m";"  9h42m";"+103°43'";"+34°27'"
"2021-09-24";"  2h28m28.1s";"+11°44'09""";"-11.6";"1803.0";"0.90";" 21h44m";"  3h52m";" 10h37m";"+92°34'";"+28°06'"
"2021-09-25";"  3h14m52.5s";"+16°14'00""";"-11.3";"1789.5";"0.84";" 22h18m";"  4h35m";" 11h33m";"+82°57'";"+21°02'"
"2021-09-26";"  4h02m40.8s";"+20°00'21""";"-11.0";"1779.9";"0.76";" 22h56m";"  5h21m";" 12h29m";"+74°28'";"+13°30'"
"2021-09-27";"  4h52m11.4s";"+22°53'57""";"-10.8";"1775.0";"0.68";" 23h39m";"  6h08m";" 13h25m";"+66°41'";"+05°43'"
"2021-09-28";"  5h43m24.1s";"+24°46'21""";"-10.4";"1775.3";"0.59";"      ";"  6h58m";" 14h18m";"+59°15'";"-01°52'"
"2021-09-29";"  6h35m59.2s";"+25°30'29""";"-10.0";"1781.1";"0.49";"  0h27m";"  7h49m";" 15h10m";"+51°49'";"-10°08'"
"2021-09-30";"  7h29m20.0s";"+25°01'38""";"-9.5";"1792.3";"0.39";"  1h21m";"  8h41m";" 15h58m";"+44°02'";"-18°27'"
"2021-10-01";"  8h22m43.4s";"+23°18'21""";"-9.0";"1808.6";"0.30";"  2h18m";"  9h32m";" 16h41m";"+35°25'";"-26°43'"
"2021-10-02";"  9h15m31.9s";"+20°22'56""";"-8.4";"1829.0";"0.21";"  3h19m";" 10h23m";" 17h21m";"+25°20'";"-34°43'"
"2021-10-03";" 10h07m25.7s";"+16°21'26""";"-7.8";"1852.4";"0.13";"  4h21m";" 11h13m";" 17h58m";"+12°57'";"-42°02'"
"2021-10-04";" 10h58m26.7s";"+11°23'28""";"-6.7";"1877.0";"0.07";"  5h24m";" 12h02m";" 18h32m";"+357°18'";"-47°58'"
"2021-10-05";" 11h48m58.2s";"+05°41'59""";"-2.4";"1900.9";"0.02";"  6h28m";" 12h51m";" 19h06m";"+338°00'";"-51°29'"
"2021-10-06";" 12h39m40.7s";"-00°26'51""";"0.0";"1922.1";"0.00";"  7h34m";" 13h41m";" 19h40m";"+316°36'";"-51°29'"
"2021-10-07";" 13h31m24.9s";"-06°43'37""";"0.0";"1938.7";"0.01";"  8h40m";" 14h32m";" 20h16m";"+296°28'";"-47°40'"
"2021-10-08";" 14h25m04.7s";"-12°46'00""";"-4.4";"1949.6";"0.04";"  9h50m";" 15h26m";" 20h56m";"+279°49'";"-40°47'"
"2021-10-09";" 15h21m24.8s";"-18°09'41""";"-7.3";"1954.1";"0.10";" 11h00m";" 16h23m";" 21h41m";"+266°41'";"-31°52'"
"2021-10-10";" 16h20m44.5s";"-22°30'12""";"-8.3";"1952.8";"0.18";" 12h10m";" 17h23m";" 22h32m";"+256°08'";"-21°48'"
"2021-10-11";" 17h22m39.4s";"-25°26'09""";"-8.9";"1946.5";"0.28";" 13h18m";" 18h24m";" 23h30m";"+247°15'";"-11°09'"
"2021-10-12";" 18h25m53.4s";"-26°43'12""";"-9.5";"1936.6";"0.39";" 14h20m";" 19h26m";"      ";"+239°16'";"-00°19'"
"2021-10-13";" 19h28m35.5s";"-26°17'36""";"-10.0";"1924.3";"0.51";" 15h15m";" 20h24m";"  0h32m";"+231°37'";"+09°51'"
"2021-10-14";" 20h28m59.2s";"-24°16'37""";"-10.6";"1910.6";"0.62";" 16h01m";" 21h19m";"  1h37m";"+223°45'";"+20°15'"
"2021-10-15";" 21h25m57.9s";"-20°55'40""";"-10.9";"1896.4";"0.72";" 16h40m";" 22h09m";"  2h41m";"+215°05'";"+30°13'"
"2021-10-16";" 22h19m15.8s";"-16°33'48""";"-11.2";"1881.9";"0.81";" 17h16m";" 22h56m";"  3h44m";"+204°50'";"+39°26'"
"2021-10-17";" 23h09m17.0s";"-11°30'10""";"-11.5";"1867.5";"0.88";" 17h47m";" 23h41m";"  4h44m";"+192°02'";"+47°28'"
"2021-10-18";" 23h56m47.6s";"-06°02'14""";"-11.9";"1853.0";"0.94";" 18h16m";"      ";"  5h42m";"+175°36'";"+53°36'"
"2021-10-19";"  0h42m42.3s";"-00°25'28""";"-12.2";"1838.8";"0.98";" 18h44m";"  0h23m";"  6h37m";"+155°30'";"+56°51'"
"2021-10-20";"  1h27m55.6s";"+05°06'21""";"-12.6";"1824.8";"1.00";" 19h13m";"  1h05m";"  7h33m";"+134°08'";"+56°31'"
"2021-10-21";"  2h13m17.8s";"+10°20'41""";"-12.5";"1811.6";"1.00";" 19h44m";"  1h47m";"  8h28m";"+115°12'";"+52°49'"
"2021-10-22";"  2h59m32.1s";"+15°05'45""";"-12.2";"1799.7";"0.98";" 20h16m";"  2h31m";"  9h24m";"+100°21'";"+46°41'"
"2021-10-23";"  3h47m10.7s";"+19°10'27""";"-11.9";"1789.7";"0.94";" 20h53m";"  3h15m";" 10h20m";"+89°06'";"+39°05'"
"2021-10-24";"  4h36m31.3s";"+22°24'21""";"-11.5";"1782.4";"0.89";" 21h34m";"  4h02m";" 11h16m";"+80°22'";"+30°37'"
"2021-10-25";"  5h27m32.4s";"+24°38'08""";"-11.2";"1778.7";"0.82";" 22h20m";"  4h51m";" 12h11m";"+73°16'";"+21°38'"
"2021-10-26";"  6h19m52.1s";"+25°44'27""";"-11.0";"1779.2";"0.74";" 23h11m";"  5h41m";" 13h03m";"+67°11'";"+12°20'"
"2021-10-27";"  7h12m52.0s";"+25°38'42""";"-10.7";"1784.4";"0.66";"      ";"  6h32m";" 13h52m";"+61°40'";"+02°54'"
"2021-10-28";"  8h05m47.6s";"+24°19'39""";"-10.3";"1794.7";"0.56";"  0h06m";"  7h23m";" 14h36m";"+56°20'";"-06°34'"
"2021-10-29";"  8h58m01.5s";"+21°49'33""";"-9.8";"1810.0";"0.47";"  1h04m";"  8h13m";" 15h17m";"+50°50'";"-16°40'"
"2021-10-30";"  9h49m14.2s";"+18°13'42""";"-9.4";"1830.0";"0.37";"  2h04m";"  9h02m";" 15h53m";"+44°41'";"-26°57'"
"2021-10-31";" 10h39m28.7s";"+13°39'53""";"-8.8";"1853.9";"0.27";"  3h05m";"  9h50m";" 16h27m";"+37°13'";"-37°16'"
"2021-11-01";" 11h29m09.6s";"+08°18'10""";"-8.2";"1880.1";"0.18";"  4h08m";" 10h38m";" 17h01m";"+27°09'";"-47°22'"
"2021-11-02";" 12h18m59.0s";"+02°21'18""";"-7.3";"1906.7";"0.10";"  5h12m";" 11h27m";" 17h34m";"+12°07'";"-56°30'"
"2021-11-03";" 13h09m51.2s";"-03°54'41""";"-4.7";"1931.4";"0.04";"  6h17m";" 12h17m";" 18h09m";"+348°38'";"-62°59'"
"2021-11-04";" 14h02m46.3s";"-10°09'32""";"0.0";"1951.7";"0.01";"  7h27m";" 13h10m";" 18h47m";"+317°36'";"-64°00'"
"2021-11-05";" 14h58m39.5s";"-15°58'45""";"0.0";"1965.4";"0.00";"  8h38m";" 14h07m";" 19h31m";"+290°25'";"-58°33'"
"2021-11-06";" 15h58m04.3s";"-20°54'54""";"-2.7";"1971.2";"0.02";"  9h51m";" 15h08m";" 20h20m";"+272°36'";"-49°00'"
"2021-11-07";" 17h00m48.5s";"-24°31'04""";"-6.9";"1969.0";"0.08";" 11h03m";" 16h12m";" 21h18m";"+261°09'";"-37°34'"
"2021-11-08";" 18h05m37.2s";"-26°26'38""";"-8.0";"1959.5";"0.15";" 11h11m";" 16h16m";" 21h21m";"+253°08'";"-25°23'"
"2021-11-09";" 19h10m23.6s";"-26°33'01""";"-8.7";"1944.5";"0.25";" 12h10m";" 17h17m";" 22h27m";"+246°57'";"-13°00'"
"2021-11-10";" 20h12m53.7s";"-24°55'49""";"-9.3";"1926.1";"0.35";" 13h00m";" 18h15m";" 23h34m";"+241°40'";"-00°42'"
"2021-11-11";" 21h11m37.2s";"-21°51'31""";"-9.8";"1906.2";"0.46";" 13h42m";" 19h07m";"      ";"+236°45'";"+10°42'"
"2021-11-12";" 22h06m06.8s";"-17°41'27""";"-10.3";"1886.4";"0.57";" 14h18m";" 19h55m";"  0h37m";"+231°43'";"+22°18'"
"2021-11-13";" 22h56m46.3s";"-12°46'28""";"-10.8";"1867.8";"0.67";" 14h50m";" 20h40m";"  1h38m";"+226°04'";"+33°31'"
"2021-11-14";" 23h44m27.4s";"-07°24'44""";"-11.0";"1851.1";"0.77";" 15h20m";" 21h23m";"  2h36m";"+219°02'";"+44°14'"
"2021-11-15";"  0h30m11.8s";"-01°51'21""";"-11.3";"1836.3";"0.84";" 15h48m";" 22h04m";"  3h32m";"+209°14'";"+54°10'"
"2021-11-16";"  1h15m01.0s";"+03°40'43""";"-11.7";"1823.5";"0.91";" 16h16m";" 22h46m";"  4h27m";"+194°03'";"+62°43'"
"2021-11-17";"  1h59m51.9s";"+08°59'42""";"-12.0";"1812.5";"0.96";" 16h45m";" 23h28m";"  5h22m";"+169°42'";"+68°25'"
"2021-11-18";"  2h45m33.4s";"+13°54'13""";"-12.3";"1803.1";"0.99";" 17h17m";"      ";"  6h17m";"+138°11'";"+69°00'"
"2021-11-19";"  3h32m43.7s";"+18°12'53""";"-12.6";"1795.4";"1.00";" 17h52m";"  0h12m";"  7h13m";"+112°12'";"+64°15'"
"2021-11-20";"  4h21m44.9s";"+21°44'23""";"-12.4";"1789.4";"0.99";" 18h31m";"  0h58m";"  8h09m";"+95°59'";"+56°25'"
"2021-11-21";"  5h12m38.6s";"+24°18'06""";"-12.1";"1785.4";"0.97";" 19h16m";"  1h46m";"  9h05m";"+85°56'";"+47°11'"
"2021-11-22";"  6h05m02.0s";"+25°45'17""";"-11.8";"1783.7";"0.93";" 20h05m";"  2h36m";"  9h58m";"+79°11'";"+37°19'"
"2021-11-23";"  6h58m11.6s";"+26°00'21""";"-11.5";"1785.1";"0.88";" 20h58m";"  3h27m";" 10h48m";"+74°13'";"+27°05'"
"2021-11-24";"  7h51m14.7s";"+25°01'45""";"-11.2";"1789.9";"0.81";" 21h55m";"  4h17m";" 11h34m";"+70°16'";"+16°36'"
"2021-11-25";"  8h43m24.5s";"+22°52'09""";"-10.9";"1798.6";"0.73";" 22h53m";"  5h07m";" 12h14m";"+66°52'";"+05°58'"
"2021-11-26";"  9h34m14.3s";"+19°37'28""";"-10.6";"1811.7";"0.63";" 23h52m";"  5h55m";" 12h51m";"+63°43'";"-04°30'"
"2021-11-27";" 10h23m42.8s";"+15°25'48""";"-10.2";"1829.1";"0.54";"      ";"  6h42m";" 13h26m";"+60°31'";"-15°47'"
"2021-11-28";" 11h12m12.9s";"+10°26'34""";"-9.7";"1850.5";"0.43";"  0h52m";"  7h29m";" 13h58m";"+56°57'";"-27°21'"
"2021-11-29";" 12h00m26.8s";"+04°50'23""";"-9.2";"1875.0";"0.33";"  1h53m";"  8h15m";" 14h29m";"+52°29'";"-39°11'"
